Tahun,Provinsi,Pemda,Akun,Anggaran,Realisasi,Persentase
2026,Provinsi Lampung,Kab. Pringsewu,Dana Bantuan Pengembangan Program (BPP) Perpustakaan Daerah,"0,50 M","0,25 M",50.00
2026,Provinsi Lampung,Kab. Pringsewu,Dana Tambahan Penghasilan Guru ASN Daerah,"0,06 M","0,01 M",24.02
2026,Provinsi Lampung,Kab. Pringsewu,Dana Tunjangan Profesi Guru ASN Daerah,"105,68 M","28,45 M",26.92
2026,Provinsi Lampung,Kab. Pringsewu,DANA DESA,"40,73 M","13,01 M",31.94
2026,Provinsi Lampung,Kab. Pringsewu,Dana Desa,"40,73 M","13,01 M",31.94
2026,Provinsi Lampung,Kab. Pringsewu,Dana Desa,"40,73 M","13,01 M",31.94
2026,Provinsi Lampung,Kab. Pringsewu,TOTAL TKDD,"830,25 M","270,57 M",32.59
2026,Provinsi Lampung,Kab. Mesuji,TRANSFER KE DAERAH,"539,09 M","174,69 M",32.40
2026,Provinsi Lampung,Kab. Mesuji,Dana Bagi Hasil,"10,53 M","0,67 M",6.32
2026,Provinsi Lampung,Kab. Mesuji,Dana Bagi Hasil Perkebunan Sawit,"2,29 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Mesuji,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"3,77 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Mesuji,DBH PPh Pasal 21,"1,74 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Mesuji,DBH PPh Pasal 25/29 OP,"0,07 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Mesuji,DBH SDA Gas Bumi 30%,"0,07 M","0,02 M",25.00
2026,Provinsi Lampung,Kab. Mesuji,DBH SDA Kehutanan - PSDH,"0,50 M","0,12 M",25.00
2026,Provinsi Lampung,Kab. Mesuji,DBH SDA Minerba - Iuran Tetap,"0,00 M","0,00 M",100.00
2026,Provinsi Lampung,Kab. Mesuji,DBH SDA Minyak Bumi 15%,"1,61 M","0,40 M",25.00
2026,Provinsi Lampung,Kab. Mesuji,DBH SDA Panas Bumi - Iuran Tetap,"0,01 M","0,00 M",25.00
2026,Provinsi Lampung,Kab. Mesuji,DBH SDA Panas Bumi - Setoran Bagian Pemerintah,"0,23 M","0,06 M",25.00
2026,Provinsi Lampung,Kab. Mesuji,DBH SDA Perikanan,"0,25 M","0,06 M",25.00
2026,Provinsi Lampung,Kab. Mesuji,Dana Alokasi Umum,"398,03 M","129,30 M",32.48
2026,Provinsi Lampung,Kab. Mesuji,Dana Alokasi Umum,"387,89 M","129,30 M",33.33
2026,Provinsi Lampung,Kab. Mesuji,Dana Alokasi Umum Bidang Kesehatan,"6,19 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Mesuji,Dana Alokasi Umum Bidang Pendidikan,"3,95 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Mesuji,Dana Alokasi Khusus Fisik,"3,91 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Mesuji,Dana Alokasi Khusus Penugasan,"3,91 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Mesuji,Dana Alokasi Khusus Nonfisik,"126,62 M","44,73 M",35.32
2026,Provinsi Lampung,Kab. Mesuji,Dana Bantuan Operasional Keluarga Berencana,"1,60 M","0,80 M",50.00
2026,Provinsi Lampung,Kab. Mesuji,Dana Bantuan Operasional Kesehatan,"14,74 M","5,95 M",40.37
2026,Provinsi Lampung,Kab. Mesuji,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"0,92 M","0,42 M",45.13
2026,Provinsi Lampung,Kab. Mesuji,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"4,26 M","1,98 M",46.56
2026,Provinsi Lampung,Kab. Mesuji,Dana Bantuan Operasional Sekolah,"34,23 M","16,69 M",48.77
2026,Provinsi Lampung,Kab. Mesuji,Dana Tambahan Penghasilan Guru ASN Daerah,"0,05 M","0,02 M",36.27
2026,Provinsi Lampung,Kab. Mesuji,Dana Tunjangan Khusus Guru ASN Daerah,"3,59 M","0,92 M",25.53
2026,Provinsi Lampung,Kab. Mesuji,Dana Tunjangan Profesi Guru ASN Daerah,"67,23 M","17,95 M",26.70
2026,Provinsi Lampung,Kab. Mesuji,DANA DESA,"32,23 M","4,07 M",12.62
2026,Provinsi Lampung,Kab. Mesuji,Dana Desa,"32,23 M","4,07 M",12.62
2026,Provinsi Lampung,Kab. Mesuji,Dana Desa,"32,23 M","4,07 M",12.62
2026,Provinsi Lampung,Kab. Mesuji,TOTAL TKDD,"571,33 M","178,76 M",31.29
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,TRANSFER KE DAERAH,"525,60 M","171,19 M",32.57
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Bagi Hasil,"7,21 M","0,95 M",13.21
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Bagi Hasil Perkebunan Sawit,"1,54 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"1,29 M","0,13 M",10.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,DBH PPh Pasal 21,"1,73 M","0,17 M",10.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,DBH PPh Pasal 25/29 OP,"0,08 M","0,01 M",10.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,DBH SDA Gas Bumi 30%,"0,07 M","0,02 M",25.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,DBH SDA Kehutanan - PSDH,"0,41 M","0,10 M",25.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,DBH SDA Minyak Bumi 15%,"1,61 M","0,40 M",25.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,DBH SDA Panas Bumi - Iuran Tetap,"0,01 M","0,00 M",25.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,DBH SDA Panas Bumi - Setoran Bagian Pemerintah,"0,23 M","0,06 M",25.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,DBH SDA Perikanan,"0,25 M","0,06 M",25.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Alokasi Umum,"387,71 M","125,58 M",32.39
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Alokasi Umum,"376,75 M","125,58 M",33.33
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Alokasi Umum Bidang Kesehatan,"3,09 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Alokasi Umum Bidang Pendidikan,"7,27 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Alokasi Umum Pendanaan Kelurahan,"0,60 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Alokasi Khusus Nonfisik,"130,67 M","44,66 M",34.17
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Bantuan Operasional Keluarga Berencana,"2,75 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Bantuan Operasional Kesehatan,"14,16 M","5,83 M",41.15
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"1,15 M","0,55 M",48.05
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"3,63 M","1,64 M",45.29
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Bantuan Operasional Sekolah,"40,58 M","19,84 M",48.88
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Pelayanan Perlindungan Perempuan dan Anak,"0,41 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Tambahan Penghasilan Guru ASN Daerah,"0,07 M","0,02 M",23.19
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Tunjangan Profesi Guru ASN Daerah,"67,93 M","16,78 M",24.70
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,DANA DESA,"31,70 M","4,04 M",12.75
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Desa,"31,70 M","4,04 M",12.75
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,Dana Desa,"31,70 M","4,04 M",12.75
2026,Provinsi Lampung,Kab. Tulang Bawang Barat,TOTAL TKDD,"557,30 M","175,23 M",31.44
2026,Provinsi Lampung,Kab. Pesisir Barat,TRANSFER KE DAERAH,"500,67 M","160,51 M",32.06
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Bagi Hasil,"6,56 M","1,01 M",15.43
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Bagi Hasil Perkebunan Sawit,"1,18 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Pesisir Barat,DBH PBB Bagian Daerah untuk Kabupaten/Kota,"0,71 M","0,07 M",10.00
2026,Provinsi Lampung,Kab. Pesisir Barat,DBH PPh Pasal 21,"1,48 M","0,15 M",10.00
2026,Provinsi Lampung,Kab. Pesisir Barat,DBH PPh Pasal 25/29 OP,"0,07 M","0,01 M",10.00
2026,Provinsi Lampung,Kab. Pesisir Barat,DBH SDA Gas Bumi 30%,"0,07 M","0,02 M",25.00
2026,Provinsi Lampung,Kab. Pesisir Barat,DBH SDA Kehutanan - PSDH,"0,01 M","0,01 M",100.00
2026,Provinsi Lampung,Kab. Pesisir Barat,DBH SDA Minerba - Iuran Tetap,"0,00 M","0,00 M",100.00
2026,Provinsi Lampung,Kab. Pesisir Barat,DBH SDA Minyak Bumi 15%,"1,64 M","0,41 M",25.00
2026,Provinsi Lampung,Kab. Pesisir Barat,DBH SDA Panas Bumi - Iuran Tetap,"0,01 M","0,00 M",25.00
2026,Provinsi Lampung,Kab. Pesisir Barat,DBH SDA Panas Bumi - Setoran Bagian Pemerintah,"0,90 M","0,22 M",25.00
2026,Provinsi Lampung,Kab. Pesisir Barat,DBH SDA Perikanan,"0,48 M","0,12 M",25.00
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Alokasi Umum,"376,67 M","121,38 M",32.22
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Alokasi Umum,"364,13 M","121,38 M",33.33
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Alokasi Umum Bidang Kesehatan,"8,67 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Alokasi Umum Bidang Pendidikan,"3,46 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Alokasi Umum Pendanaan Kelurahan,"0,40 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Alokasi Khusus Nonfisik,"117,45 M","38,12 M",32.45
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Bantuan Operasional Keluarga Berencana,"1,78 M","0,89 M",50.00
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Bantuan Operasional Kesehatan,"17,31 M","6,04 M",34.87
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Bantuan Operasional Penyelenggaraan (BOP) Pendidikan Kesetaraan,"0,21 M","0,08 M",39.14
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Bantuan Operasional Penyelenggaraan - Pendidikan Anak Usia Dini,"2,10 M","0,96 M",45.66
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Bantuan Operasional Sekolah,"26,28 M","12,72 M",48.41
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Pelayanan Perlindungan Perempuan dan Anak,"0,41 M","0,20 M",50.00
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Tambahan Penghasilan Guru ASN Daerah,"0,10 M","0,02 M",21.81
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Tunjangan Khusus Guru ASN Daerah,"4,01 M","1,06 M",26.44
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Tunjangan Profesi Guru ASN Daerah,"65,24 M","16,14 M",24.74
2026,Provinsi Lampung,Kab. Pesisir Barat,DANA DESA,"33,46 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Desa,"33,46 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Pesisir Barat,Dana Desa,"33,46 M","0,00 M",0.00
2026,Provinsi Lampung,Kab. Pesisir Barat,TOTAL TKDD,"534,13 M","160,51 M",30.05
2026,Provinsi Lampung,Provinsi Lampung,TRANSFER KE DAERAH,"2.845,05 M","980,01 M",34.45
2026,Provinsi Lampung,Provinsi Lampung,Dana Bagi Hasil,"71,79 M","9,12 M",12.71
2026,Provinsi Lampung,Provinsi Lampung,Dana Bagi Hasil Perkebunan Sawit,"4,34 M","0,00 M",0.00
2026,Provinsi Lampung,Provinsi Lampung,DBH Cukai Hasil Tembakau,"2,03 M","0,00 M",0.00
